ID,Name,Reinforce Type ID,Physical Attack,Magic Attack,Fire Attack,Lightning Attack,Holy Attack,Stamina Attack,Str Scaling,Dex Scaling,Int Scaling,Fai Scaling,Arc Scaling,Physical Guard,Magic Guard,Fire Guard,Lightning Guard,Holy Guard,Guard Boost,Resistance Guard,Upgrade Price,Effect 1,Effect 1 Type,Effect 2,Effect 2 Type,Attack Element Correct ID,Infusable,Max Upgrade,Required (Str),Required (Dex),Required (Int),Required (Fai),Required (Arc),Weapon Type,Physical Damage Type,Caption,Weight,Attack Power (Critical),2H Str Bonus,Base Poise Attack,Sort Group Type,Sort Group ID,Sort ID
30140600,Lightning Ice Crest Shield,600,72,0,0,72,0,59,4,20,0,0,0,77,57,41,18,35,41,22,140,-1,None,-1,None,10000,Yes,25,9,0,0,0,0,Small Shield,Strike,,3,100,Yes,5,3,20,7110007
30140700,Sacred Ice Crest Shield,700,72,0,0,0,72,59,12,0,0,14,0,77,57,41,18,35,41,22,140,-1,None,-1,None,10000,Yes,25,9,0,0,0,0,Small Shield,Strike,,3,100,Yes,5,3,20,7110008
30140800,Magic Ice Crest Shield,800,72,72,0,0,0,59,9,0,16,0,0,77,57,41,18,35,41,22,140,-1,None,-1,None,10000,Yes,25,9,0,0,0,0,Small Shield,Strike,,3,100,Yes,5,3,20,7110004
30140900,Cold Ice Crest Shield,900,72,61,0,0,0,59,22,0,15,0,0,77,57,41,18,35,41,22,140,-1,None,107500,Frost,10000,Yes,25,9,0,0,0,0,Small Shield,Strike,,3,100,Yes,5,3,20,7110011
30141000,Poison Ice Crest Shield,1000,72,0,0,0,0,59,21,0,0,0,30,77,57,41,18,35,41,22,140,-1,None,106000,Poison,10013,Yes,25,9,0,0,0,0,Small Shield,Strike,,3,100,Yes,5,3,20,7110009
30141100,Blood Ice Crest Shield,1100,72,0,0,0,0,59,21,0,0,0,30,77,57,41,18,35,41,22,140,105000,Blood,-1,None,10013,Yes,25,9,0,0,0,0,Small Shield,Strike,,3,100,Yes,5,3,20,7110010
30141200,Occult Ice Crest Shield,1200,72,0,0,0,0,59,22,0,0,0,22,77,57,41,18,35,41,22,140,-1,None,-1,None,10013,Yes,25,9,0,0,0,0,Small Shield,Strike,,3,100,Yes,5,3,20,7110012
30150000,Smoldering Shield,8000,58,0,37,0,0,59,24,0,0,40,0,79,38,56,14,38,41,22,140,-1,None,-1,None,10000,No,25,10,9,0,12,0,Small Shield,Strike,,3,100,Yes,5,3,20,7115000
30190000,Spiralhorn Shield,8000,75,0,0,0,0,51,24,0,0,0,0,61,35,39,39,32,35,20,140,6400,Blood,-1,None,10000,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114000
30190100,Heavy Spiralhorn Shield,100,73,0,0,0,0,51,22,0,0,0,0,61,35,39,39,32,35,20,140,6400,Blood,-1,None,10000,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114001
30190200,Keen Spiralhorn Shield,200,73,0,0,0,0,51,4,21,0,0,0,61,35,39,39,32,35,20,140,6400,Blood,-1,None,10000,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114002
30190300,Quality Spiralhorn Shield,300,73,0,0,0,0,51,26,26,0,0,0,61,35,39,39,32,35,20,140,6400,Blood,-1,None,10000,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114003
30190400,Fire Spiralhorn Shield,400,73,0,73,0,0,51,19,12,0,0,0,61,35,39,39,32,35,20,140,6400,Blood,-1,None,10005,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114005
30190500,Flame Art Spiralhorn Shield,500,73,0,73,0,0,51,9,0,0,16,0,61,35,39,39,32,35,20,140,6400,Blood,-1,None,10000,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114006
30190600,Lightning Spiralhorn Shield,600,73,0,0,73,0,51,4,20,0,0,0,61,35,39,39,32,35,20,140,6400,Blood,-1,None,10000,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114007
30190700,Sacred Spiralhorn Shield,700,73,0,0,0,73,51,12,0,0,14,0,61,35,39,39,32,35,20,140,6400,Blood,-1,None,10000,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114008
30190800,Magic Spiralhorn Shield,800,73,73,0,0,0,51,9,0,16,0,0,61,35,39,39,32,35,20,140,6400,Blood,-1,None,10000,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114004
30190900,Cold Spiralhorn Shield,900,73,62,0,0,0,51,22,0,15,0,0,61,35,39,39,32,35,20,140,6400,Blood,107500,Frost,10000,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114011
30191000,Poison Spiralhorn Shield,1000,73,0,0,0,0,51,21,0,0,0,30,61,35,39,39,32,35,20,140,6400,Blood,106000,Poison,10013,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114009
30191100,Blood Spiralhorn Shield,1100,73,0,0,0,0,51,21,0,0,0,30,61,35,39,39,32,35,20,140,105050,Blood,-1,None,10013,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114010
30191200,Occult Spiralhorn Shield,1200,73,0,0,0,0,51,22,0,0,0,22,61,35,39,39,32,35,20,140,6400,Blood,-1,None,10013,Yes,25,8,10,0,0,0,Small Shield,Strike,,2,100,Yes,5,3,20,7114012
30200000,Coil Shield,8500,77,0,0,0,0,51,24,0,0,0,0,65,38,29,35,36,29,19,140,-1,None,6502,Poison,10000,No,10,10,10,0,0,0,Small Shield,Strike,,1.5,100,Yes,5,3,20,7116000
31000000,Kite Shield,8100,78,0,0,0,0,65,40,0,0,0,0,100,47,47,33,47,51,23,340,-1,None,-1,None,10000,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216000
31000100,Heavy Kite Shield,100,76,0,0,0,0,65,36,0,0,0,0,100,47,47,33,47,51,23,340,-1,None,-1,None,10000,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216001
31000200,Keen Kite Shield,200,76,0,0,0,0,65,8,32,0,0,0,100,47,47,33,47,51,23,340,-1,None,-1,None,10000,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216002
31000300,Quality Kite Shield,300,76,0,0,0,0,65,40,40,0,0,0,100,47,47,33,47,51,23,340,-1,None,-1,None,10000,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216003
31000400,Fire Kite Shield,400,76,0,76,0,0,65,28,12,0,0,0,100,47,47,33,47,51,23,340,-1,None,-1,None,10005,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216005
31000500,Flame Art Kite Shield,500,76,0,76,0,0,65,14,0,0,24,0,100,47,47,33,47,51,23,340,-1,None,-1,None,10000,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216006
31000600,Lightning Kite Shield,600,76,0,0,76,0,65,8,28,0,0,0,100,47,47,33,47,51,23,340,-1,None,-1,None,10000,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216007
31000700,Sacred Kite Shield,700,76,0,0,0,76,65,18,0,0,24,0,100,47,47,33,47,51,23,340,-1,None,-1,None,10000,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216008
31000800,Magic Kite Shield,800,76,76,0,0,0,65,16,0,24,0,0,100,47,47,33,47,51,23,340,-1,None,-1,None,10000,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216004
31000900,Cold Kite Shield,900,76,65,0,0,0,65,36,0,24,0,0,100,47,47,33,47,51,23,340,-1,None,107500,Frost,10000,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216011
31001000,Poison Kite Shield,1000,76,0,0,0,0,65,38,0,0,0,30,100,47,47,33,47,51,23,340,-1,None,106000,Poison,10013,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216009
31001100,Blood Kite Shield,1100,76,0,0,0,0,65,38,0,0,0,30,100,47,47,33,47,51,23,340,105000,Blood,-1,None,10013,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216010
31001200,Occult Kite Shield,1200,76,0,0,0,0,65,38,0,0,0,38,100,47,47,33,47,51,23,340,-1,None,-1,None,10013,Yes,25,12,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7216012
31010000,Marred Leather Shield,8100,75,0,0,0,0,61,40,0,0,0,0,81,49,36,45,45,46,22,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209000
31010100,Marred Heavy Leather Shield,100,73,0,0,0,0,61,36,0,0,0,0,81,49,36,45,45,46,22,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209001
31010200,Marred Keen Leather Shield,200,73,0,0,0,0,61,8,32,0,0,0,81,49,36,45,45,46,22,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209002
31010300,Marred Quality Leather Shield,300,73,0,0,0,0,61,40,40,0,0,0,81,49,36,45,45,46,22,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209003
31010400,Marred Fire Leather Shield,400,73,0,73,0,0,61,28,12,0,0,0,81,49,36,45,45,46,22,340,6401,Blood,-1,None,10005,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209005
31010500,Marred Flame Art Leather Shield,500,73,0,73,0,0,61,14,0,0,24,0,81,49,36,45,45,46,22,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209006
31010600,Marred Lightning Leather Shield,600,73,0,0,73,0,61,8,28,0,0,0,81,49,36,45,45,46,22,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209007
31010700,Marred Sacred Leather Shield,700,73,0,0,0,73,61,18,0,0,24,0,81,49,36,45,45,46,22,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209008
31010800,Marred Magic Leather Shield,800,73,73,0,0,0,61,16,0,24,0,0,81,49,36,45,45,46,22,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209004
31010900,Marred Cold Leather Shield,900,73,62,0,0,0,61,36,0,24,0,0,81,49,36,45,45,46,22,340,6400,Blood,107500,Frost,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209011
31011000,Marred Poison Leather Shield,1000,73,0,0,0,0,61,38,0,0,0,30,81,49,36,45,45,46,22,340,6400,Blood,106000,Poison,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209009
31011100,Marred Blood Leather Shield,1100,73,0,0,0,0,61,38,0,0,0,30,81,49,36,45,45,46,22,340,105050,Blood,-1,None,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209010
31011200,Marred Occult Leather Shield,1200,73,0,0,0,0,61,38,0,0,0,38,81,49,36,45,45,46,22,340,6400,Blood,-1,None,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3,100,Yes,5.5,3,30,7209012
31020000,Marred Wooden Shield,8100,76,0,0,0,0,60,40,0,0,0,0,86,52,27,50,49,48,23,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204000
31020100,Marred Heavy Wooden Shield,100,74,0,0,0,0,60,36,0,0,0,0,86,52,27,50,49,48,23,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204001
31020200,Marred Keen Wooden Shield,200,74,0,0,0,0,60,8,32,0,0,0,86,52,27,50,49,48,23,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204002
31020300,Marred Quality Wooden Shield,300,74,0,0,0,0,60,40,40,0,0,0,86,52,27,50,49,48,23,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204003
31020400,Marred Fire Wooden Shield,400,74,0,74,0,0,60,28,12,0,0,0,86,52,27,50,49,48,23,340,6401,Blood,-1,None,10005,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204005
31020500,Marred Flame Art Wooden Shield,500,74,0,74,0,0,60,14,0,0,24,0,86,52,27,50,49,48,23,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204006
31020600,Marred Lightning Wooden Shield,600,74,0,0,74,0,60,8,28,0,0,0,86,52,27,50,49,48,23,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204007
31020700,Marred Sacred Wooden Shield,700,74,0,0,0,74,60,18,0,0,24,0,86,52,27,50,49,48,23,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204008
31020800,Marred Magic Wooden Shield,800,74,74,0,0,0,60,16,0,24,0,0,86,52,27,50,49,48,23,340,6401,Blood,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204004
31020900,Marred Cold Wooden Shield,900,74,63,0,0,0,60,36,0,24,0,0,86,52,27,50,49,48,23,340,6400,Blood,107500,Frost,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204011
31021000,Marred Poison Wooden Shield,1000,74,0,0,0,0,60,38,0,0,0,30,86,52,27,50,49,48,23,340,6400,Blood,106000,Poison,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204009
31021100,Marred Blood Wooden Shield,1100,74,0,0,0,0,60,38,0,0,0,30,86,52,27,50,49,48,23,340,105050,Blood,-1,None,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204010
31021200,Marred Occult Wooden Shield,1200,74,0,0,0,0,60,38,0,0,0,38,86,52,27,50,49,48,23,340,6400,Blood,-1,None,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7204012
31030000,Banished Knight's Shield,8100,81,0,0,0,0,65,40,0,0,0,0,100,49,57,31,48,55,26,340,-1,None,-1,None,10000,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221000
31030100,Banished Knight's Heavy Shield,100,79,0,0,0,0,65,36,0,0,0,0,100,49,57,31,48,55,26,340,-1,None,-1,None,10000,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221001
31030200,Banished Knight's Keen Shield,200,79,0,0,0,0,65,8,32,0,0,0,100,49,57,31,48,55,26,340,-1,None,-1,None,10000,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221002
31030300,Banished Knight's Quality Shield,300,79,0,0,0,0,65,40,40,0,0,0,100,49,57,31,48,55,26,340,-1,None,-1,None,10000,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221003
31030400,Banished Knight's Fire Shield,400,79,0,79,0,0,65,28,12,0,0,0,100,49,57,31,48,55,26,340,-1,None,-1,None,10005,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221005
31030500,Banished Knight's Flame Art Shield,500,79,0,79,0,0,65,14,0,0,24,0,100,49,57,31,48,55,26,340,-1,None,-1,None,10000,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221006
31030600,Banished Knight's Lightning Shield,600,79,0,0,79,0,65,8,28,0,0,0,100,49,57,31,48,55,26,340,-1,None,-1,None,10000,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221007
31030700,Banished Knight's Sacred Shield,700,79,0,0,0,79,65,18,0,0,24,0,100,49,57,31,48,55,26,340,-1,None,-1,None,10000,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221008
31030800,Banished Knight's Magic Shield,800,79,79,0,0,0,65,16,0,24,0,0,100,49,57,31,48,55,26,340,-1,None,-1,None,10000,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221004
31030900,Banished Knight's Cold Shield,900,79,67,0,0,0,65,36,0,24,0,0,100,49,57,31,48,55,26,340,-1,None,107500,Frost,10000,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221011
31031000,Banished Knight's Poison Shield,1000,79,0,0,0,0,65,38,0,0,0,30,100,49,57,31,48,55,26,340,-1,None,106000,Poison,10013,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221009
31031100,Banished Knight's Blood Shield,1100,79,0,0,0,0,65,38,0,0,0,30,100,49,57,31,48,55,26,340,105000,Blood,-1,None,10013,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221010
31031200,Banished Knight's Occult Shield,1200,79,0,0,0,0,65,38,0,0,0,38,100,49,57,31,48,55,26,340,-1,None,-1,None,10013,Yes,25,14,0,0,0,0,Medium Shield,Strike,,6,100,Yes,5.5,3,30,7221012
31040000,Albinauric Shield,8100,78,0,0,0,0,65,40,0,0,0,0,100,66,42,23,47,51,23,340,-1,None,-1,None,10000,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222000
31040100,Heavy Albinauric Shield,100,76,0,0,0,0,65,36,0,0,0,0,100,66,42,23,47,51,23,340,-1,None,-1,None,10000,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222001
31040200,Keen Albinauric Shield,200,76,0,0,0,0,65,8,32,0,0,0,100,66,42,23,47,51,23,340,-1,None,-1,None,10000,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222002
31040300,Quality Albinauric Shield,300,76,0,0,0,0,65,40,40,0,0,0,100,66,42,23,47,51,23,340,-1,None,-1,None,10000,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222003
31040400,Fire Albinauric Shield,400,76,0,76,0,0,65,28,12,0,0,0,100,66,42,23,47,51,23,340,-1,None,-1,None,10005,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222005
31040500,Flame Art Albinauric Shield,500,76,0,76,0,0,65,14,0,0,24,0,100,66,42,23,47,51,23,340,-1,None,-1,None,10000,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222006
31040600,Lightning Albinauric Shield,600,76,0,0,76,0,65,8,28,0,0,0,100,66,42,23,47,51,23,340,-1,None,-1,None,10000,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222007
31040700,Sacred Albinauric Shield,700,76,0,0,0,76,65,18,0,0,24,0,100,66,42,23,47,51,23,340,-1,None,-1,None,10000,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222008
31040800,Magic Albinauric Shield,800,76,76,0,0,0,65,16,0,24,0,0,100,66,42,23,47,51,23,340,-1,None,-1,None,10000,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222004
31040900,Cold Albinauric Shield,900,76,65,0,0,0,65,36,0,24,0,0,100,66,42,23,47,51,23,340,-1,None,107500,Frost,10000,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222011
31041000,Poison Albinauric Shield,1000,76,0,0,0,0,65,38,0,0,0,30,100,66,42,23,47,51,23,340,-1,None,106000,Poison,10013,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222009
31041100,Blood Albinauric Shield,1100,76,0,0,0,0,65,38,0,0,0,30,100,66,42,23,47,51,23,340,105000,Blood,-1,None,10013,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222010
31041200,Occult Albinauric Shield,1200,76,0,0,0,0,65,38,0,0,0,38,100,66,42,23,47,51,23,340,-1,None,-1,None,10013,Yes,25,11,0,0,0,0,Medium Shield,Strike,,4.5,100,Yes,5.5,3,30,7222012
31050000,Sun Realm Shield,8100,74,0,0,0,0,58,40,0,0,0,0,86,44,27,40,56,48,22,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205000
31050100,Heavy Sun Realm Shield,100,72,0,0,0,0,58,36,0,0,0,0,86,44,27,40,56,48,22,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205001
31050200,Keen Sun Realm Shield,200,72,0,0,0,0,58,8,32,0,0,0,86,44,27,40,56,48,22,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205002
31050300,Quality Sun Realm Shield,300,72,0,0,0,0,58,40,40,0,0,0,86,44,27,40,56,48,22,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205003
31050400,Fire Sun Realm Shield,400,72,0,72,0,0,58,28,12,0,0,0,86,44,27,40,56,48,22,340,-1,None,-1,None,10005,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205005
31050500,Flame Art Sun Realm Shield,500,72,0,72,0,0,58,14,0,0,24,0,86,44,27,40,56,48,22,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205006
31050600,Lightning Sun Realm Shield,600,72,0,0,72,0,58,8,28,0,0,0,86,44,27,40,56,48,22,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205007
31050700,Sacred Sun Realm Shield,700,72,0,0,0,72,58,18,0,0,24,0,86,44,27,40,56,48,22,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205008
31050800,Magic Sun Realm Shield,800,72,72,0,0,0,58,16,0,24,0,0,86,44,27,40,56,48,22,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205004
31050900,Cold Sun Realm Shield,900,72,61,0,0,0,58,36,0,24,0,0,86,44,27,40,56,48,22,340,-1,None,107500,Frost,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205011
31051000,Poison Sun Realm Shield,1000,72,0,0,0,0,58,38,0,0,0,30,86,44,27,40,56,48,22,340,-1,None,106000,Poison,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205009
31051100,Blood Sun Realm Shield,1100,72,0,0,0,0,58,38,0,0,0,30,86,44,27,40,56,48,22,340,105000,Blood,-1,None,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205010
31051200,Occult Sun Realm Shield,1200,72,0,0,0,0,58,38,0,0,0,38,86,44,27,40,56,48,22,340,-1,None,-1,None,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7205012
31060000,Silver Mirrorshield,8300,59,38,0,0,0,65,40,0,30,0,0,100,89,31,19,27,45,22,340,-1,None,-1,None,10000,No,10,12,10,10,0,0,Medium Shield,Strike,,3.5,100,Yes,5.5,3,30,7225000
31070000,Round Shield,8100,76,0,0,0,0,60,40,0,0,0,0,88,50,37,43,50,47,23,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206000
31070100,Heavy Round Shield,100,74,0,0,0,0,60,36,0,0,0,0,88,50,37,43,50,47,23,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206001
31070200,Keen Round Shield,200,74,0,0,0,0,60,8,32,0,0,0,88,50,37,43,50,47,23,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206002
31070300,Quality Round Shield,300,74,0,0,0,0,60,40,40,0,0,0,88,50,37,43,50,47,23,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206003
31070400,Fire Round Shield,400,74,0,74,0,0,60,28,12,0,0,0,88,50,37,43,50,47,23,340,-1,None,-1,None,10005,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206005
31070500,Flame Art Round Shield,500,74,0,74,0,0,60,14,0,0,24,0,88,50,37,43,50,47,23,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206006
31070600,Lightning Round Shield,600,74,0,0,74,0,60,8,28,0,0,0,88,50,37,43,50,47,23,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206007
31070700,Sacred Round Shield,700,74,0,0,0,74,60,18,0,0,24,0,88,50,37,43,50,47,23,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206008
31070800,Magic Round Shield,800,74,74,0,0,0,60,16,0,24,0,0,88,50,37,43,50,47,23,340,-1,None,-1,None,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206004
31070900,Cold Round Shield,900,74,63,0,0,0,60,36,0,24,0,0,88,50,37,43,50,47,23,340,-1,None,107500,Frost,10000,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206011
31071000,Poison Round Shield,1000,74,0,0,0,0,60,38,0,0,0,30,88,50,37,43,50,47,23,340,-1,None,106000,Poison,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206009
31071100,Blood Round Shield,1100,74,0,0,0,0,60,38,0,0,0,30,88,50,37,43,50,47,23,340,105000,Blood,-1,None,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206010
31071200,Occult Round Shield,1200,74,0,0,0,0,60,38,0,0,0,38,88,50,37,43,50,47,23,340,-1,None,-1,None,10013,Yes,25,8,0,0,0,0,Medium Shield,Strike,,4,100,Yes,5.5,3,30,7206012
